time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),drag_coefficient (unitless),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),lift (lbf),lift_coefficient (unitless),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
21235.64926692538,32000.0,0.0,4139186.870767264,5442.09754716336,0.021393868627178812,0.0,-2675.6590354687723,104967.06890074574,0.4126445111982796,0.72,0.0,47612.261605372565,7.437586508811863,0.5470046006745767,5442.097561971819,216.411757130549
21310.724880329402,32000.000000000004,0.0,4155434.1161816837,5440.696216053838,0.021388359741422818,0.0,-2675.0921595755467,104911.27571730675,0.41242517811458507,0.72,0.0,47586.95424303966,7.444432590429418,0.5468286882702317,5440.696230849662,216.411757130549
21414.313903677536,32000.0,0.0,4177851.99874389,5438.764628218954,0.021380766320683253,0.0,-2674.3107806624507,104834.3119105919,0.4121226194861085,0.72,0.0,47552.044047510455,7.453885317979499,0.5465862114866006,5438.764642997358,216.411757130549
21447.09947538886,32000.0,0.0,4184947.181926469,5438.153761210739,0.02137836489211473,0.0,-2674.063668628348,104809.95781156863,0.4120268791230368,0.72,0.0,47540.99721400351,7.456878654398232,0.546509527908094,5438.153775983633,216.411757130549
21447.09947538886,32000.0,0.0,4184947.181926469,5438.153761210739,0.02137836489211473,0.0,-2674.063668628348,104809.95781156863,0.4120268791230368,0.72,0.0,47540.99721400351,7.456878654398232,0.546509527908094,5438.153775983633,216.411757130549
21600.42521688921,32000.0,0.0,4218128.675057903,5435.299988922673,0.021367146197687877,0.0,-2672.909241452733,104696.09273766528,0.4115792549466598,0.72,0.0,47489.34888521643,7.4708874667237986,0.5461512871317078,5435.300003669822,216.411757130549
21811.983445933238,32000.0,0.0,4263912.363140747,5431.370531012292,0.02135169878874635,0.0,-2671.319670688391,104539.06281190435,0.41096194193946906,0.72,0.0,47418.12130895371,7.490244190811377,0.5456580129982093,5431.370545723978,216.411757130549
21878.9409020928,32000.0,0.0,4278402.743881229,5430.128841024279,0.02134681748107977,0.0,-2670.8173738962278,104489.38282557485,0.41076664093802207,0.72,0.0,47395.58684618894,7.4963771731660644,0.5455021407209432,5430.128855724755,216.411757130549
21878.9409020928,32000.0,0.0,4278402.743881229,5430.128841024279,0.02134681748107977,0.0,-2670.8173738962278,104489.38282557485,0.41076664093802207,0.72,0.0,47395.58684618894,7.4963771731660644,0.5455021407209432,5430.128855724755,216.411757130549
22061.230038583086,32000.000000000004,0.0,4317852.256214903,5426.753169504912,0.02133354710648836,0.0,-2669.468726411071,104354.17782564576,0.4102351256571671,0.72,0.0,47334.25888976991,7.513090281510244,0.5450782450314269,5426.753184174967,216.411757130549
22312.751841200705,31999.999999999996,0.0,4372284.531476024,5422.106887290062,0.021315281731704484,0.0,-2667.6153883873353,104167.73440240276,0.4095021828775319,0.72,0.0,47249.6895754601,7.536190297875812,0.5444947696836985,5422.106901918301,216.411757130549
22392.357631757957,32000.0,0.0,4389512.160488287,5420.639117172478,0.02130951166220494,0.0,-2667.029915089919,104108.75263842172,0.40927031490767785,0.72,0.0,47222.93589732065,7.543510916828206,0.5443104486200715,5420.6391317874895,216.411757130549
22392.357631757957,32000.0,0.0,4389512.160488287,5420.639117172478,0.02130951166220494,0.0,-2667.029915089919,104108.75263842172,0.40927031490767785,0.72,0.0,47222.93589732065,7.543510916828206,0.5443104486200715,5420.6391317874895,216.411757130549
22545.683373258307,32000.0,0.0,4422693.6536197215,5417.815837928013,0.021298412841441343,0.0,-2665.9037478591126,103995.18653349158,0.40882386603234616,0.7200000000000001,0.0,47171.423178578836,7.557623858238379,0.5439559041127126,5417.815852517587,216.41175713054903
22757.241602302336,32000.0,0.0,4468477.3417025665,5413.928356678203,0.021283130450336033,0.0,-2664.353085096118,103838.56715006265,0.4082081669412312,0.72,0.0,47100.38182118567,7.577124965510227,0.5434677182107024,5413.928371232738,216.411757130549
22824.199058461898,32000.0,0.0,4482967.722443047,5412.699928677252,0.021278301277936507,0.0,-2663.863082074703,103789.01662295702,0.40801337486738126,0.72,0.0,47077.90608013713,7.583303815826443,0.5433134534842217,5412.699943220709,216.411757130549
22824.199058461898,32000.0,0.0,4482967.722443047,5412.699928677252,0.021278301277936507,0.0,-2663.863082074703,103789.01662295702,0.40801337486738126,0.72,0.0,47077.90608013713,7.583303815826443,0.5433134534842217,5412.699943220709,216.411757130549
22899.27467186592,32000.0,0.0,4499214.967857467,5411.323673580328,0.021272890970516278,0.0,-2663.3141128594057,103733.46924955944,0.40779500810736774,0.7199999999999999,0.0,47052.71021536361,7.590235719267366,0.5431406247828809,5411.323688111375,216.41175713054898
23002.86369521405,31999.999999999996,0.0,4521632.850419673,5409.426650781293,0.021265433431177143,0.0,-2662.557416575615,103656.84399775046,0.4074937803993894,0.7199999999999999,0.0,47017.95358575669,7.5998071254791615,0.5429023986084568,5409.426665295228,216.41175713054898
23035.64926692538,32000.0,0.0,4528728.03360225,5408.826715107181,0.02126307497565784,0.0,-2662.3181104927653,103632.59690227869,0.40739846068660984,0.72,0.0,47006.95528824432,7.602838086699151,0.5428270593027739,5408.826729615705,216.411757130549
23035.64926692538,32000.0,-16.39700412540095,4528728.03360225,5408.826715107181,0.02126307497565784,0.0,-1499.0271461438424,103632.59690227869,0.40739846068660984,0.72,-0.00018739433286172512,47006.95528824432,7.602838086699151,0.16756387484073149,2420.3144121682044,216.411757130549
23115.77507676982,30686.176765429605,-16.39700412540095,4545931.972504957,5422.907785121755,0.02093468529945285,0.0,-1497.5145275014909,103599.25205860971,0.3999363118539536,0.7049848773191955,-0.00018739433286172512,46991.83032156111,8.525381415852888,0.14810767657865542,2394.956064001321,213.11796226594043
23226.332340446057,28873.368856837278,-16.39700412540095,4569231.647822769,5439.884733348715,0.020533866617732963,0.0,-1497.5732258447526,103553.26832847086,0.3908812601582795,0.6842670726495689,-0.00018739433286172512,46970.97245240377,9.980788623421192,0.1209693029872148,2354.527837142418,208.47713363077762
23261.32333639631,28299.62135188907,-16.39700412540095,4576498.295389435,5443.191380909064,0.020413868488358862,0.0,-1497.0405694035062,103538.70992672164,0.38830631884661687,0.6777099583073036,-0.00018739433286172512,46964.36887244388,10.470733555243333,0.11247779627437297,2338.901649777977,206.98532195872258
23261.32333639631,28299.62135188907,-16.39700412540095,4576498.295389435,5443.191380909064,0.020413868488358862,0.0,-1497.0405694035062,103538.70992672164,0.38830631884661687,0.6777099583073036,-0.00018739433286172512,46964.36887244388,10.470733555243333,0.11247779627437297,2338.901649777977,206.98532195872258
23424.963014457957,25616.420875632983,-16.39700412540095,4609779.768240398,5452.450162961389,0.019922180328463296,0.0,-1447.2341983603378,103471.57970636514,0.3780647980579748,0.647044810007234,-0.00018739433286172512,46933.91911666132,12.661099272591876,0.08533952934327436,2254.290655889213,199.8635737943412
23650.752370852355,21914.151867362463,-16.39700412540095,4653747.794204119,5440.429843713165,0.019401488470016135,0.0,-1285.9613522161167,103385.30677574765,0.3686894041463726,0.6047331641984282,-0.00018739433286172512,46894.786373553994,15.948161573537417,0.06741829237307956,2096.384722239781,189.65060320139537
23722.21393016105,20742.39638457016,-16.39700412540095,4667177.210741023,5429.541430304262,0.019271400964451988,0.0,-1228.9478344864037,103360.49062096051,0.3668636632039451,0.5913416729665161,-0.00018739433286172512,46883.52995507781,16.99192607339742,0.06226021469541708,2034.7800289965844,186.32643613478598
23722.21393016105,20742.39638457016,-16.39700412540095,4667177.210741023,5429.541430304262,0.019271400964451988,0.0,-1228.9478344864037,103360.49062096051,0.3668636632039451,0.5913416729665161,-0.00018739433286172512,46883.52995507781,16.99192607339742,0.06226021469541708,2034.7800289965844,186.32643613478598
23916.76531675479,17552.33649599014,-16.39700412540095,4702517.302078077,5382.465227182441,0.019004614842645748,0.0,-1064.1987554538214,103299.21357089192,0.364732828657894,0.5548838456684587,-0.00018739433286172512,46855.73515268097,20.174646262224055,0.0486730290030632,1836.7640493313322,177.0567248361012
24185.20652175453,13150.704950181798,-16.39700412540095,4748254.095072124,5315.663271322504,0.019004715439851418,0.0,-1087.0146230672392,103220.81118696423,0.3690380755797635,0.5045794851449348,-0.00018739433286172512,46820.17242950367,23.714786291582893,0.048098939777262845,1525.1265227212564,163.74814155876862
24270.16724531707,11757.603615429838,-16.39700412540095,4761975.863694236,5286.65392188949,0.019074445072006802,0.0,-1196.745777663042,103194.41629549579,0.37232931348430787,0.4886583270334839,-0.00018739433286172512,46808.19990811385,24.64910106037139,0.061545892857409794,1408.0795717916094,159.41308835295263
24270.16724531707,11757.603615429838,-16.39700412540095,4761975.863694236,5286.65392188949,0.019074445072006802,0.0,-1196.745777663042,103194.41629549579,0.37232931348430787,0.4886583270334839,-0.00018739433286172512,46808.19990811385,24.64910106037139,0.061545892857409794,1408.0795717916094,159.41308835295263
24433.806923378714,9074.403139173754,-16.39700412540095,4787355.328469888,5213.105669637466,0.01929063905343218,0.0,-1226.918493127588,103138.98564288352,0.3816567456059937,0.4579931787334144,-0.00018739433286172512,46783.05698699802,26.3845587076512,0.08977243743607911,1147.7731350362783,150.89972010549863
24659.596279773108,5372.134130903231,-16.39700412540095,4820049.491716102,5088.221989231574,0.019856920248212895,0.0,-1118.4717877347823,103064.52547742586,0.40221202360202474,0.4156815329246083,-0.00018739433286172512,46749.2824240415,27.988965653904728,0.05057696193462758,719.6269462823466,138.80425259979103
24731.057839081805,4200.378648110928,-16.39700412540095,4829822.584819817,5041.936290305729,0.020108484473057263,0.0,-1080.455317516298,103042.99500589026,0.4109608582554341,0.4022900416926963,-0.00018739433286172512,46739.516366420045,28.40359898042579,0.03834704783487675,563.9336426702448,134.89301681744547
24731.057839081805,4200.378648110928,-16.39700412540095,4829822.584819817,5041.936290305729,0.020108484473057263,0.0,-1080.455317516298,103042.99500589026,0.4109608582554341,0.4022900416926963,-0.00018739433286172512,46739.516366420045,28.40359898042579,0.03834704783487675,563.9336426702448,134.89301681744547
24811.183648926246,2886.5554135405314,-16.39700412540095,4840446.205635887,4986.445140552393,0.02044022474877133,0.0,-1038.1200487978847,103019.41516096583,0.4222928238500284,0.3872749190118917,-0.00018739433286172512,46728.820728665145,28.88301287476078,0.024644437490865194,376.7265554624505,130.460614676168
24921.740912602487,1073.7475049482107,-16.39700412540095,4854517.047290778,4904.372406124096,0.0209988435380162,0.0,-976.9623400408051,102988.46507504708,0.44096134739500403,0.36655711434226523,-0.00018739433286172512,46714.78200582659,29.454790762002627,0.005897636381585676,95.09327178997323,124.26393973036926
24956.73190855274,500.0,-16.39700412540095,4858826.992961147,4877.25095835547,0.021203742109758283,0.0,-956.9355424623304,102979.06630513784,0.4476992435456092,0.36,-0.00018739433286172512,46710.518795503835,29.605056672240725,1.4520690469148202e-07,0.0023806702144111556,122.28330705094265
